id,pair_id,family,representation,evaluation_kind,source_smiles,response_path,has_response,is_correct,predicted_smiles,predicted_integer,error,failure_details,response_text
constrained_071_moljson,constrained_071,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_071_moljson.txt,True,True,FC1CCCCC(Br)CCCCC(Cl)CC1,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""C""},{""id"":""a14"",""element"":""F""},{""id"":""a15"",""element"":""Cl""},{""id"":""a16"",""element"":""Br""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a12"",""order"":1},{""source"":""a12"",""target"":""a13"",""order"":1},{""source"":""a13"",""target"":""a1"",""order"":1},{""source"":""a1"",""target"":""a14"",""order"":1},{""source"":""a4"",""target"":""a15"",""order"":1},{""source"":""a9"",""target"":""a16"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_071_commonchem,constrained_071,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_071_commonchem.txt,True,True,FC1CCCCC(Br)CCCCC(Cl)CC1,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":1,""atoms"":[11,12]},{""type"":1,""atoms"":[12,0]},{""type"":1,""atoms"":[0,13]},{""type"":1,""atoms"":[3,14]},{""type"":1,""atoms"":[8,15]}]}]}"
constrained_072_moljson,constrained_072,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_072_moljson.txt,True,True,FC1CCCCCC(Br)CCCCCC(Cl)C1,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""C""},{""id"":""a14"",""element"":""C""},{""id"":""a15"",""element"":""F""},{""id"":""a16"",""element"":""Cl""},{""id"":""a17"",""element"":""Br""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a12"",""order"":1},{""source"":""a12"",""target"":""a13"",""order"":1},{""source"":""a13"",""target"":""a14"",""order"":1},{""source"":""a14"",""target"":""a1"",""order"":1},{""source"":""a15"",""target"":""a1"",""order"":1},{""source"":""a16"",""target"":""a3"",""order"":1},{""source"":""a17"",""target"":""a9"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_072_commonchem,constrained_072,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_072_commonchem.txt,True,True,FC1CCCCCC(Br)CCCCCC(Cl)C1,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":1,""atoms"":[11,12]},{""type"":1,""atoms"":[12,13]},{""type"":1,""atoms"":[13,0]},{""type"":1,""atoms"":[0,14]},{""type"":1,""atoms"":[2,15]},{""type"":1,""atoms"":[8,16]}]}]}"
constrained_073_moljson,constrained_073,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_073_moljson.txt,True,True,FC1(CC2C(Cl)C2Br)CC1,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""b1"",""element"":""C""},{""id"":""b2"",""element"":""C""},{""id"":""b3"",""element"":""C""},{""id"":""x1"",""element"":""C""},{""id"":""f1"",""element"":""F""},{""id"":""cl1"",""element"":""Cl""},{""id"":""br1"",""element"":""Br""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a1"",""order"":1},{""source"":""b1"",""target"":""b2"",""order"":1},{""source"":""b2"",""target"":""b3"",""order"":1},{""source"":""b3"",""target"":""b1"",""order"":1},{""source"":""a1"",""target"":""x1"",""order"":1},{""source"":""x1"",""target"":""b3"",""order"":1},{""source"":""a1"",""target"":""f1"",""order"":1},{""source"":""b1"",""target"":""cl1"",""order"":1},{""source"":""b2"",""target"":""br1"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_073_commonchem,constrained_073,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_073_commonchem.txt,True,False,FC1CC1C1C(Cl)C1Br,,constraint_failure,ring_topology=two_separate_rings_single_bond,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,0]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,3]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[0,6]},{""type"":1,""atoms"":[1,7]},{""type"":1,""atoms"":[4,8]}]}]}"
constrained_074_moljson,constrained_074,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_074_moljson.txt,True,False,FC1CCC(C2CCCCCC2Cl)CCC1Br,,constraint_failure,ring_topology=two_separate_rings_single_bond,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""b1"",""element"":""C""},{""id"":""b2"",""element"":""C""},{""id"":""b3"",""element"":""C""},{""id"":""b4"",""element"":""C""},{""id"":""b5"",""element"":""C""},{""id"":""b6"",""element"":""C""},{""id"":""b7"",""element"":""C""},{""id"":""f1"",""element"":""F""},{""id"":""cl1"",""element"":""Cl""},{""id"":""br1"",""element"":""Br""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a1"",""order"":1},{""source"":""b1"",""target"":""b2"",""order"":1},{""source"":""b2"",""target"":""b3"",""order"":1},{""source"":""b3"",""target"":""b4"",""order"":1},{""source"":""b4"",""target"":""b5"",""order"":1},{""source"":""b5"",""target"":""b6"",""order"":1},{""source"":""b6"",""target"":""b7"",""order"":1},{""source"":""b7"",""target"":""b1"",""order"":1},{""source"":""a5"",""target"":""b2"",""order"":1},{""source"":""a1"",""target"":""f1"",""order"":1},{""source"":""a2"",""target"":""br1"",""order"":1},{""source"":""b1"",""target"":""cl1"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_074_commonchem,constrained_074,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_074_commonchem.txt,True,False,FC1CCC(C2CCCCCC2Cl)CCC1Br,,constraint_failure,ring_topology=two_separate_rings_single_bond,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,0]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":1,""atoms"":[11,12]},{""type"":1,""atoms"":[12,13]},{""type"":1,""atoms"":[13,7]},{""type"":1,""atoms"":[4,8]},{""type"":1,""atoms"":[0,14]},{""type"":1,""atoms"":[1,15]},{""type"":1,""atoms"":[7,16]}]}]}"
constrained_075_moljson,constrained_075,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_075_moljson.txt,True,False,FC1CCC(C2CCC(Cl)C(Br)CC2)CC1,,constraint_failure,ring_topology=two_separate_rings_single_bond,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""C""},{""id"":""a14"",""element"":""F""},{""id"":""a15"",""element"":""Cl""},{""id"":""a16"",""element"":""Br""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a1"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a12"",""order"":1},{""source"":""a12"",""target"":""a13"",""order"":1},{""source"":""a13"",""target"":""a7"",""order"":1},{""source"":""a1"",""target"":""a11"",""order"":1},{""source"":""a4"",""target"":""a14"",""order"":1},{""source"":""a7"",""target"":""a15"",""order"":1},{""source"":""a8"",""target"":""a16"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_075_commonchem,constrained_075,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_075_commonchem.txt,True,False,FC1CCC(C2CCC(Cl)C(Br)CC2)CC1,,constraint_failure,ring_topology=two_separate_rings_single_bond,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,0]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":1,""atoms"":[11,12]},{""type"":1,""atoms"":[12,6]},{""type"":1,""atoms"":[3,10]},{""type"":1,""atoms"":[0,13]},{""type"":1,""atoms"":[6,14]},{""type"":1,""atoms"":[7,15]}]}]}"
constrained_076_moljson,constrained_076,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_076_moljson.txt,True,False,FC1CCC(Cl)C(C2CC(Br)C2)CC1,,constraint_failure,ring_topology=two_separate_rings_single_bond,"{""atoms"":[{""id"":""A0"",""element"":""C""},{""id"":""A1"",""element"":""C""},{""id"":""A2"",""element"":""C""},{""id"":""A3"",""element"":""C""},{""id"":""A4"",""element"":""C""},{""id"":""A5"",""element"":""C""},{""id"":""A6"",""element"":""C""},{""id"":""B0"",""element"":""C""},{""id"":""B1"",""element"":""C""},{""id"":""B2"",""element"":""C""},{""id"":""B3"",""element"":""C""},{""id"":""F1"",""element"":""F""},{""id"":""Cl1"",""element"":""Cl""},{""id"":""Br1"",""element"":""Br""}],""bonds"":[{""source"":""A0"",""target"":""A1"",""order"":1},{""source"":""A1"",""target"":""A2"",""order"":1},{""source"":""A2"",""target"":""A3"",""order"":1},{""source"":""A3"",""target"":""A4"",""order"":1},{""source"":""A4"",""target"":""A5"",""order"":1},{""source"":""A5"",""target"":""A6"",""order"":1},{""source"":""A6"",""target"":""A0"",""order"":1},{""source"":""B0"",""target"":""B1"",""order"":1},{""source"":""B1"",""target"":""B2"",""order"":1},{""source"":""B2"",""target"":""B3"",""order"":1},{""source"":""B3"",""target"":""B0"",""order"":1},{""source"":""A4"",""target"":""B0"",""order"":1},{""source"":""F1"",""target"":""A0"",""order"":1},{""source"":""Cl1"",""target"":""A3"",""order"":1},{""source"":""Br1"",""target"":""B2"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_076_commonchem,constrained_076,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_076_commonchem.txt,True,False,FC1CCC(Cl)C(C2CC(Br)C2)CC1,,constraint_failure,ring_topology=two_separate_rings_single_bond,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,0]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,7]},{""type"":1,""atoms"":[4,7]},{""type"":1,""atoms"":[0,11]},{""type"":1,""atoms"":[3,12]},{""type"":1,""atoms"":[9,13]}]}]}"
constrained_077_moljson,constrained_077,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_077_moljson.txt,True,False,FC1CC(C2CCC2Cl)CC1Br,,constraint_failure,ring_topology=two_separate_rings_single_bond,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""F""},{""id"":""a11"",""element"":""Br""},{""id"":""a12"",""element"":""Cl""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a1"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a6"",""order"":1},{""source"":""a4"",""target"":""a6"",""order"":1},{""source"":""a1"",""target"":""a10"",""order"":1},{""source"":""a2"",""target"":""a11"",""order"":1},{""source"":""a7"",""target"":""a12"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_077_commonchem,constrained_077,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_077_commonchem.txt,True,False,FC1C[C](C2CCC2Cl)CC1Br,,constraint_failure,ring_topology=two_separate_rings_single_bond,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,0]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,5]},{""type"":1,""atoms"":[3,5]},{""type"":1,""atoms"":[0,9]},{""type"":1,""atoms"":[1,10]},{""type"":1,""atoms"":[6,11]}]}]}"
constrained_078_moljson,constrained_078,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_078_moljson.txt,True,True,FC1CCC(CC2(Br)CCCC2Cl)C1,,,,"{""atoms"":[{""id"":""A1"",""element"":""C""},{""id"":""A2"",""element"":""C""},{""id"":""A3"",""element"":""C""},{""id"":""A4"",""element"":""C""},{""id"":""A5"",""element"":""C""},{""id"":""B1"",""element"":""C""},{""id"":""B2"",""element"":""C""},{""id"":""B3"",""element"":""C""},{""id"":""B4"",""element"":""C""},{""id"":""B5"",""element"":""C""},{""id"":""C1"",""element"":""C""},{""id"":""F1"",""element"":""F""},{""id"":""Cl1"",""element"":""Cl""},{""id"":""Br1"",""element"":""Br""}],""bonds"":[{""source"":""A1"",""target"":""A2"",""order"":1},{""source"":""A2"",""target"":""A3"",""order"":1},{""source"":""A3"",""target"":""A4"",""order"":1},{""source"":""A4"",""target"":""A5"",""order"":1},{""source"":""A5"",""target"":""A1"",""order"":1},{""source"":""B1"",""target"":""B2"",""order"":1},{""source"":""B2"",""target"":""B3"",""order"":1},{""source"":""B3"",""target"":""B4"",""order"":1},{""source"":""B4"",""target"":""B5"",""order"":1},{""source"":""B5"",""target"":""B1"",""order"":1},{""source"":""A1"",""target"":""C1"",""order"":1},{""source"":""C1"",""target"":""B1"",""order"":1},{""source"":""B3"",""target"":""F1"",""order"":1},{""source"":""A2"",""target"":""Cl1"",""order"":1},{""source"":""A1"",""target"":""Br1"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
